UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing,rainfall
ML0015,2024,2024,20240605,12,167,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,13,213,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,14,181,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,15,229,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,16,426,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,17,1093,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,18,1308,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,19,648,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,20,404,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0015,2024,2024,20240605,21,259,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93,0.0
ML0016,2024,2024,20240620,6,112,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,7,290,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,8,586,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,9,362,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,10,168,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,11,167,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,12,149,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,13,145,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,14,186,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,15,230,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,16,490,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,17,438,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,18,391,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,19,339,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,20,190,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0016,2024,2024,20240620,21,158,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9,0.0
ML0017,2024,2024,20240709,6,246,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.0
ML0017,2024,2024,20240709,7,616,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.0
ML0017,2024,2024,20240709,8,1265,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.0
ML0017,2024,2024,20240709,9,903,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.11458333333333333
ML0017,2024,2024,20240709,10,429,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.8932291666666666
ML0017,2024,2024,20240709,11,335,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.4166666666666667
ML0017,2024,2024,20240709,12,396,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.4088541666666667
ML0017,2024,2024,20240709,13,427,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,3.8307291666666665
ML0017,2024,2024,20240709,14,371,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.6302083333333334
ML0017,2024,2024,20240709,15,450,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.028645833333333332
ML0017,2024,2024,20240709,16,679,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.4088541666666667
ML0017,2024,2024,20240709,17,1179,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.4869791666666667
ML0017,2024,2024,20240709,18,1181,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.005208333333333333
ML0017,2024,2024,20240709,19,750,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.049479166666666664
ML0017,2024,2024,20240709,20,501,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.018229166666666668
ML0017,2024,2024,20240709,21,449,Lambeth,01 Central,51.508536,-0.11681217,530788.45,180526.51,0.0703125
ML0018,2024,2024,20240605,6,47,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,7,226,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,8,472,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,9,328,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,10,137,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,11,115,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,12,155,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,13,118,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,14,92,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,15,135,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,16,218,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,17,432,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,18,413,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,19,234,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,20,146,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0018,2024,2024,20240605,21,97,Westminster,01 Central,51.499444,-0.12970727,529919.79,179492.54,0.0
ML0019,2024,2024,20240605,6,444,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,7,1239,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,8,2276,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,9,1080,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,10,445,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,11,387,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,12,390,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,13,416,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,14,382,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,15,483,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,16,826,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,17,1943,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,18,2112,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,19,1133,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,20,626,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0019,2024,2024,20240605,21,442,Westminster,01 Central,51.500932,-0.12489167,530249.63,179666.46,0.0
ML0020,2024,2024,20240425,6,30,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,7,72,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,8,148,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,9,107,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,10,56,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,11,55,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,12,71,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,13,53,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0020,2024,2024,20240425,14,64,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.2994791666666667
ML0020,2024,2024,20240425,15,75,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,1.2864583333333333
ML0020,2024,2024,20240425,16,57,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.8645833333333334
ML0020,2024,2024,20240425,17,115,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.3958333333333333
ML0020,2024,2024,20240425,18,133,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.018229166666666668
ML0020,2024,2024,20240425,19,97,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.06770833333333333
ML0020,2024,2024,20240425,20,83,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0026041666666666665
ML0020,2024,2024,20240425,21,42,Westminster,01 Central,51.506291,-0.13500354,529532.62,180244.98,0.0
ML0021,2024,2024,20240605,6,114,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,7,286,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,8,549,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,9,270,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,10,111,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,11,115,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,12,129,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,13,106,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,14,109,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,15,124,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,16,197,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,17,440,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,18,523,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,19,294,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,20,176,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0021,2024,2024,20240605,21,126,Westminster,01 Central,51.498808,-0.14342044,528969.24,179397.26,0.0
ML0022,2024,2024,20240702,6,113,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,7,276,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,8,515,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0026041666666666665
ML0022,2024,2024,20240702,9,271,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,10,103,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.359375
ML0022,2024,2024,20240702,11,74,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.4348958333333333
ML0022,2024,2024,20240702,12,72,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.2604166666666667
ML0022,2024,2024,20240702,13,97,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.15364583333333334
ML0022,2024,2024,20240702,14,110,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.020833333333333332
ML0022,2024,2024,20240702,15,108,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.013020833333333334
ML0022,2024,2024,20240702,16,221,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,17,352,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,18,448,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,19,250,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,20,157,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0022,2024,2024,20240702,21,114,Westminster,01 Central,51.507134,-0.1258475,530165.28,180354.63,0.0
ML0023,2024,2024,20240625,6,130,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,7,351,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,8,692,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,9,360,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,10,136,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,11,134,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,12,135,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,13,128,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,14,156,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,15,169,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,16,279,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,17,523,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,18,596,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,19,382,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,20,209,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0023,2024,2024,20240625,21,203,Lambeth,01 Central,51.497487,-0.11193701,531158.29,179306.78,0.0
ML0024,2024,2024,20240417,6,87,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,7,194,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,8,391,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,9,200,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,10,87,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.015625
ML0024,2024,2024,20240417,11,57,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,12,95,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,13,87,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.13541666666666666
ML0024,2024,2024,20240417,14,105,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.08333333333333333
ML0024,2024,2024,20240417,15,111,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0026041666666666665
ML0024,2024,2024,20240417,16,185,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.018229166666666668
ML0024,2024,2024,20240417,17,334,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.057291666666666664
ML0024,2024,2024,20240417,18,407,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.2786458333333333
ML0024,2024,2024,20240417,19,212,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.005208333333333333
ML0024,2024,2024,20240417,20,128,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0024,2024,2024,20240417,21,88,Lambeth,01 Central,51.495773,-0.11441372,530991.24,179111.59,0.0
ML0025,2024,2024,20240430,6,126,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,7,372,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,8,815,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,9,378,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,10,131,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,11,105,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,12,142,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,13,142,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,14,130,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,15,144,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,16,235,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,17,590,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,18,664,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,19,401,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,20,259,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0025,2024,2024,20240430,21,174,Lambeth,01 Central,51.494781,-0.1108963,531238.86,179007.35,0.0
ML0026,2024,2024,20240620,6,115,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,7,245,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,8,329,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,9,199,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,10,102,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,11,122,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,12,102,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,13,115,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,14,134,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,15,151,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,16,243,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,17,297,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,18,266,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,19,222,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,20,155,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0026,2024,2024,20240620,21,150,Lambeth,01 Central,51.499438,-0.1136285,531035.36,179520.77,0.0
ML0027,2024,2024,20240626,6,99,Southwark,01 Central,51.500187,-0.10761829,531450.89,179614.73,0.0
ML0027,2024,2024,20240626,7,166,Southwark,01 Central,51.500187,-0.10761829,531450.89,179614.73,0.0
ML0027,2024,2024,20240626,8,329,Southwark,01 Central,51.500187,-0.10761829,531450.89,179614.73,0.0
ML0027,2024,2024,20240626,9,212,Southwark,01 Central,51.500187,-0.10761829,531450.89,179614.73,0.0
