UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0012,2018,2018,2018-05-04,19,277,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,20,119,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,21,77,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-08,12,83,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-08,13,91,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-08,14,135,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-08,15,133,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-08,16,240,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0013,2018,2018,2018-04-17,12,102,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-17,13,184,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-17,14,156,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-19,19,863,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-20,14,75,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-20,15,364,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-23,6,373,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-23,7,1418,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-23,8,1165,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-23,11,127,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-23,12,88,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-24,8,1111,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-24,9,890,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-24,10,271,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-24,11,43,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-25,16,433,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-25,17,907,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-26,17,480,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-26,18,1668,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-30,20,275,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0013,2018,2018,2018-04-30,21,189,Westminster,01 Central,51.508597,-0.12058526,530526.13,180526.32
ML0014,2018,2018,2018-04-17,6,232,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,7,806,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,8,1009,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,9,448,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,14,72,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,15,77,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,16,112,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,17,572,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-17,18,766,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,10,250,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,11,144,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,12,89,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,13,72,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,19,352,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,20,180,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0014,2018,2018,2018-04-20,21,47,Westminster,01 Central,51.502451,-0.12371985,530326.96,179837.81
ML0015,2018,2018,2018-06-22,10,117,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-22,11,86,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-22,12,126,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-25,6,306,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-25,7,972,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-25,8,444,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-25,13,105,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-25,14,126,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-26,8,1423,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-26,9,699,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-26,10,100,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-26,15,174,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-06-26,16,364,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-07-02,19,840,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-07-02,20,358,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-07-02,21,207,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-07-03,17,1406,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0015,2018,2018,2018-07-03,18,1847,Westminster,01 Central,51.497205,-0.12573618,530201.66,179250.93
ML0016,2018,2018,2018-04-17,6,110,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,7,352,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,8,783,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,9,408,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,11,64,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,12,94,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,13,77,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,14,84,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
ML0016,2018,2018,2018-04-17,17,172,Westminster,01 Central,51.494517,-0.1230084,530398.21,178956.9
